QueryId,EntityId
002,366601
002,2508826
002,3572540
002,1850915
002,3957054
002,2367833
002,2508842
002,758546
002,1196304
002,430538
002,2496309
002,3576520
002,2508807
002,1139430
002,3576393
002,846792
002,430530
002,3886015
002,1942183
002,3877176
002,400496
002,430506
002,2509109
002,3576510
002,481606
002,1024568
002,2798170
002,2496333
002,4058548
002,3651053
002,2508806
002,3672076
002,3576376
002,3682356
002,430448
002,2612362
002,2896512
002,955969
002,3651172
002,3576756
002,1255621
002,551044
002,3149819
002,3494659
002,482913
002,3670585
002,946959
002,2496328
002,3674979
002,3673715
002,430575
002,3262732
002,1989301
002,3721407
002,2509110
002,3576754
002,1862418
002,3402382
002,837572
002,4287776
002,3192913
002,558041
002,3741261
002,3261983
002,2544424
002,430524
002,430483
002,430423
002,4014187
002,3675278
002,1992343
002,3672263
002,1057028
002,4196645
002,3675252
002,1944484
002,3576502
002,332651
002,3016189
002,4011934
002,1216465
002,3891652
002,956021
002,3190701
002,741013
002,3894686
002,3671471
002,430488
002,4255469
002,2880987
002,3670666
002,3394680
002,3576496
002,3683797
002,2869391
002,401111
002,3736426
002,3352047
002,2508847
004,1842323
004,2198673
004,3066121
004,573230
004,759613
004,3138698
004,3145670
004,3138181
004,3138240
004,3125581
004,3248690
004,3463060
004,1976741
004,569665
004,3139815
004,1658568
004,563289
004,2684843
004,708945
004,3138439
004,3066143
004,3138304
004,3726763
004,3066124
004,720378
004,569666
004,569628
004,1046050
004,3899932
004,2946833
004,1253745
004,3138463
004,1841606
004,3140029
004,733960
004,183880
004,3647145
004,88176
004,3066141
004,3139409
004,3461656
004,3989908
004,3139408
004,960407
004,3066100
004,3139368
004,4344772
004,564284
004,1431282
004,3726582
004,189285
004,4558165
004,2792527
004,3148905
004,3139175
004,676479
004,3138806
004,3138808
004,4152016
004,3138418
004,172148
004,4618186
004,600680
004,2658455
004,3139014
004,2583077
004,3726572
004,3139891
004,573225
004,4163834
004,3726647
004,3146219
004,3645297
004,3138157
004,3591707
004,352183
004,183269
004,2505507
004,708944
004,2408022
004,187975
004,4627023
004,574256
004,3793199
004,708443
004,1534347
004,3138975
004,1048236
004,3433221
004,1503681
004,3138186
004,1534645
004,3139755
004,186648
004,2266578
004,564663
004,2858493
004,3388601
004,3053326
006,3066138
006,1976741
006,4116692
006,1078101
006,4474551
006,1731480
006,352183
006,3139368
006,1078109
006,3170461
006,2792527
006,3066143
006,4116694
006,2547066
006,2547065
006,2547067
006,3146219
006,3053326
006,4455610
006,183880
006,4300426
006,2384725
006,1976791
006,1078104
006,3066124
006,185097
006,3546074
006,3645296
006,4104929
006,2893208
006,2547072
006,2384721
006,1976687
006,3647123
006,2172567
006,3125581
006,2923201
006,3595843
006,2547064
006,3989908
006,3868840
006,4452231
006,3138975
006,3248690
006,4324364
006,400131
006,1836697
006,718751
006,166378
006,4248549
006,1976760
006,985751
006,2198673
006,4271332
006,564224
006,4521677
006,4298848
006,676479
006,3645297
006,4143295
006,183269
006,4446952
006,3425718
006,3174598
006,3978727
006,1883555
006,2860350
006,3138499
006,2860375
006,3578333
006,4036962
006,2057210
006,2057222
006,1985634
006,1738966
006,1738341
006,3148905
006,573230
006,1412944
006,570119
006,1078097
006,3066029
006,1750428
006,3066024
006,567383
006,169660
006,733911
006,3447497
006,1976711
006,4344772
006,3341790
006,3140059
006,4090465
006,2177465
006,1882079
006,567221
006,1469054
006,3549452
006,1658568
008,1309851
008,1372011
008,4381520
008,4404730
008,2718310
008,1309864
008,2478701
008,2447580
008,3344742
008,1042535
008,1309856
008,3830178
008,1309863
008,1309858
008,1309860
008,2553621
008,1309855
008,1309854
008,1309862
008,1309857
008,1309852
008,1309861
008,1720839
008,2608707
008,3281489
008,297212
008,2590165
008,1309850
008,207533
008,1647361
008,4130373
008,3128473
008,4235340
008,3625295
008,1812298
008,1309859
008,1838869
008,1720838
008,2434018
008,1431569
008,657929
008,4094450
008,659027
008,1309849
008,1932543
008,1014323
008,4226862
008,2320482
008,2077371
008,1309853
008,1309865
008,3344549
008,4119015
008,3195095
008,3023726
008,969484
008,4275110
008,2072014
008,1269389
008,804471
008,4210637
008,1559497
008,713933
008,3448209
008,1914670
008,261367
008,3344840
008,1453566
008,4384607
008,3220153
008,2914614
008,3185075
008,2917909
008,4010057
008,1503770
008,3142314
